username,date_of_election,isSuccessful,votes,pages_created,total_edits,article_edits,user_edits,user_talk_edits,file_edits,file_talk_edits,template_edits,template_talk_edits,wikipedia_edits,wikipedia_talk_edits,category_edits,category_talk_edits,draft_edits,draft_talk_edits,talk_edits,gender,days_active,keep_votes,delete_votes,sp_keep_votes,sp_delete_votes,merge_votes,redirect_votes,transwiki_votes,userfy_votes,total_afd_votes,accounts
CJ King,2006-12-22 00:28:00,0,1,51,4557,1587,1608,677,19,5,26,1,121,30,26,10,0,0,447,unknown,236,0,0,0,0,0,0,0,0,0,1
Cjmarsicano,2006-01-05 18:11:00,0,0,108,528,256,63,48,6,0,0,0,99,34,8,0,0,0,14,unknown,235,10,4,1,2,0,0,0,0,17,1
Computerjoe,2006-03-09 22:54:00,0,22,21,2259,911,89,503,1,0,32,0,593,54,6,0,0,0,70,male,462,30,120,1,8,8,5,3,0,175,5
ContagiousTruth,2006-03-08 13:24:00,0,0,3,236,173,36,2,0,0,0,0,5,7,0,1,0,0,12,unknown,70,1,1,0,0,0,0,0,0,2,1
Cooksey,2006-02-22 04:14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,2657,0,0,0,0,0,0,0,0,0,8
Cool3,2006-05-25 20:58:00,0,1,39,1025,601,46,135,6,0,1,15,182,3,1,0,0,0,35,unknown,222,54,86,3,7,9,7,0,0,166,1
CorbinSimpson,2006-05-17 05:44:00,0,0,149,1387,700,131,248,5,0,4,0,199,7,3,2,0,0,88,unknown,153,12,58,3,2,4,0,0,0,79,5
Cowman109,2006-05-18 02:10:00,0,3,8,1200,213,66,265,1,0,32,2,516,38,0,0,0,0,67,unknown,208,2,11,0,1,2,1,0,0,17,2
Crawfordknights,2006-12-09 03:27:00,0,0,0,36,18,5,8,0,0,0,0,4,0,0,0,0,0,1,unknown,20,0,0,0,0,0,0,0,0,0,1
Crisspy,2006-07-21 16:51:00,0,0,27,640,345,173,83,0,0,0,0,7,17,3,0,0,0,12,unknown,113,0,0,0,0,0,0,0,0,0,1
Crotalus horridus,2006-01-10 22:48:00,0,12,72,1081,374,41,121,5,0,21,1,429,46,0,0,0,0,43,unknown,236,21,144,1,0,6,9,2,0,183,1
Crystallina,2006-08-17 18:59:00,0,0,20,23527,22533,67,126,15,0,59,1,436,24,95,3,2,0,166,unknown,340,19,168,0,1,4,0,0,0,192,1
CTSWyneken,2006-04-17 21:59:00,0,11,12,2488,521,28,679,0,0,0,0,53,5,0,0,0,0,1202,unknown,1033,8,8,0,0,1,0,1,0,18,1
CyberSkull,2006-10-12 09:12:00,0,0,1195,24804,16722,513,343,758,4,1779,419,1346,336,960,17,3,0,1604,unknown,717,123,16,1,0,15,1,0,0,156,23
Cynical,2006-10-12 12:36:00,0,79,55,4990,2464,301,1064,6,0,8,2,806,105,64,0,0,0,170,male,874,92,63,1,0,21,3,1,0,181,8
D-Day,2006-02-14 02:02:00,0,1,256,960,454,80,112,0,0,19,1,215,19,0,0,0,0,60,unknown,209,10,45,1,3,1,0,0,0,60,1
Daniel 123,2006-07-19 22:59:00,0,0,5,362,163,68,34,0,0,0,1,49,12,0,0,0,0,35,unknown,78,0,1,0,0,0,0,0,0,1,1
Dar-Ape,2006-12-18 01:41:00,0,15,44,3551,1875,125,658,10,0,3,8,363,32,4,0,0,0,473,unknown,627,6,8,1,0,0,0,0,0,15,6
DarknessLord,2006-11-06 20:03:00,0,0,20,3691,690,2183,462,1,0,26,1,236,26,1,0,0,0,65,unknown,180,0,0,0,0,0,0,0,0,0,1
DarthVader,2006-10-06 13:17:00,0,267,41,3010,624,87,142,1,0,5,2,2045,17,1,0,0,0,86,unknown,466,4,176,1,3,0,0,0,1,185,1
Daveswagon,2006-08-06 05:33:00,0,0,180,1658,1388,0,50,7,1,3,3,34,4,0,0,0,0,168,unknown,418,4,8,0,1,0,1,0,0,14,1
DavidJJJ,2006-11-10 00:23:00,0,1,14,912,509,144,173,0,0,0,0,33,4,0,0,0,0,49,unknown,170,0,1,0,0,0,0,0,0,1,1
dbertman,2006-06-27 23:51:00,0,0,21,592,391,54,36,1,0,16,3,74,2,0,0,0,0,15,unknown,146,0,21,0,0,0,0,0,0,21,1
DChiuch,2006-03-11 02:17:00,0,0,26,658,456,121,13,4,0,3,0,25,0,0,0,0,0,36,unknown,68,0,0,0,0,0,0,0,0,0,3
Deeptrivia,2006-03-23 14:25:00,0,3,102,3281,1366,182,605,17,3,55,3,600,127,7,2,0,0,314,unknown,306,9,12,0,1,2,1,0,0,25,4
DeltaSlaya,2006-08-11 06:41:00,0,0,0,32,8,20,1,0,0,0,0,3,0,0,0,0,0,0,unknown,11,0,0,0,0,0,0,0,0,0,1
Deon555,2006-07-16 03:56:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1092,0,0,0,0,0,0,0,0,0,1
Dewet,2006-05-17 13:56:00,0,3,129,2486,1648,110,370,1,0,16,1,122,14,5,0,0,0,199,male,615,6,7,0,0,3,1,0,0,17,1
Digitalme,2006-05-30 01:07:00,0,6,4,2241,883,293,784,2,0,21,0,190,13,1,0,0,0,54,male,385,10,40,3,3,6,4,1,0,67,4
DINOMAN,2006-12-12 17:18:00,0,1,230,976,897,30,7,0,0,0,0,30,1,0,0,0,0,11,unknown,370,1,3,0,0,1,0,0,0,5,1
Djr xi,2006-02-16 00:45:00,0,0,97,912,354,112,129,4,5,44,4,135,23,17,6,0,0,79,unknown,175,2,1,0,0,0,0,0,0,3,1
DLJessup,2006-06-14 21:02:00,0,0,129,7618,6280,235,121,0,0,228,116,91,21,1,0,0,0,525,unknown,585,1,6,0,0,1,0,1,0,9,1
Dmlandfair,2006-01-22 13:10:00,0,0,17,679,500,3,35,0,0,3,0,58,1,0,0,0,0,79,unknown,224,1,7,0,0,0,0,0,0,8,1
Doktorbuk,2006-06-18 18:00:00,0,1,195,1684,1196,24,88,0,0,56,0,186,23,1,0,0,0,110,male,319,34,150,0,0,3,3,0,0,190,1
downtowndontay,2006-08-28 03:35:00,0,0,2,38,7,24,2,0,0,0,0,5,0,0,0,0,0,0,male,38,0,0,0,0,0,0,0,0,0,1
Drdisque,2006-01-11 04:06:00,0,0,64,867,715,10,13,0,0,1,0,110,0,12,0,0,0,6,male,238,30,153,1,6,4,1,0,0,195,1
DRosenbach,2006-12-25 15:45:00,0,0,24,638,602,4,18,0,0,0,0,10,0,0,0,0,0,4,male,523,0,0,0,0,0,0,0,0,0,1
Drumguy8800,2006-02-21 07:20:00,0,0,70,1360,899,131,37,3,1,85,2,117,66,0,0,0,0,19,unknown,305,0,5,0,1,0,0,0,0,6,1
DuctoMan16,2006-03-03 19:32:00,0,0,0,170,1,48,108,0,0,0,0,10,0,0,0,0,0,3,unknown,25,0,0,0,0,0,0,0,0,0,1
Dueyfinster,2006-01-13 21:14:00,0,0,1,73,30,0,23,0,0,0,0,10,0,0,0,0,0,10,unknown,294,0,0,0,0,0,0,0,0,0,1
Ec5618,2006-01-30 19:36:00,0,0,34,1029,540,33,95,0,0,31,40,89,60,21,2,0,0,118,unknown,783,3,25,0,0,1,2,0,0,31,4
Electricbassguy,2006-10-15 20:14:00,0,0,6,355,252,16,24,0,0,0,0,42,0,0,0,0,0,21,unknown,267,1,0,0,0,0,0,0,0,1,1
Elonka,2006-10-17 20:47:00,0,8,696,17699,13870,300,878,22,0,109,31,493,415,226,34,0,0,1321,unknown,397,39,30,1,0,10,0,0,1,81,16
Eluchil404,2006-07-20 19:39:00,0,39,25,2168,1004,55,90,4,0,3,0,706,35,4,0,0,0,267,male,141,4,25,0,0,0,5,0,1,35,1
Emt147,2006-02-27 08:12:00,0,0,92,1121,773,54,74,0,0,24,12,25,84,1,1,0,0,73,unknown,119,1,1,0,0,0,0,0,0,2,1
Encyclopedist,2006-03-12 23:58:00,0,134,291,1185,226,55,551,0,0,3,0,317,5,0,0,0,0,28,unknown,421,18,154,0,6,5,1,0,0,184,1
Eternal Equinox,2006-05-29 00:09:00,0,3,16,3740,2099,13,629,32,2,19,8,502,21,0,0,0,0,415,unknown,122,20,86,0,4,6,6,0,0,122,1
Evadb,2006-06-06 09:40:00,0,9,190,2803,2119,193,203,35,0,16,1,98,5,14,2,0,0,117,unknown,118,6,16,0,0,1,0,0,0,23,3
Everyking,2006-09-10 04:19:00,0,1,716,65263,59176,437,1072,2,0,42,1,2659,402,18,4,2,0,1448,male,941,189,8,0,0,0,2,0,0,199,1
EvocativeIntrigue,2006-08-02 12:25:00,0,0,13,3095,786,471,1182,0,0,10,6,436,29,0,0,1,0,174,unknown,90,1,5,0,0,1,0,0,0,7,1
Exir Kamalabadi,2006-10-22 00:59:00,0,26,7,1574,512,125,567,2,0,2,1,302,29,0,0,0,0,34,unknown,483,2,27,0,0,2,0,0,0,31,1
exvicious,2006-11-20 17:19:00,0,0,42,1673,1330,16,58,14,0,4,1,27,4,3,4,0,0,212,unknown,262,0,1,0,0,1,0,0,0,2,1
Fetofs,2006-06-23 01:43:00,0,22,23,2245,785,323,403,19,0,11,0,594,60,2,0,0,0,48,unknown,244,5,24,2,5,1,5,1,0,43,3
Folajimi,2006-04-05 03:09:00,0,0,699,2426,2024,5,200,7,0,2,0,95,11,1,0,0,0,81,unknown,161,6,16,0,0,2,0,1,0,25,1
FrankWilliams,2006-10-12 14:50:00,0,0,30,1060,726,100,58,64,0,2,0,8,12,0,0,0,0,90,unknown,295,0,1,0,0,0,0,0,0,1,1
Fritz Saalfeld,2006-06-06 17:13:00,0,0,107,2637,1632,11,357,139,4,14,6,204,56,5,0,0,0,209,unknown,505,2,19,0,0,2,0,0,0,23,2
FT2,2006-06-17 06:51:00,0,0,81,4644,3133,107,201,11,0,64,7,406,101,13,5,0,0,596,unknown,707,30,52,2,0,9,3,0,0,96,4
Fu kinell,2006-11-21 21:50:00,0,0,0,10,2,0,1,0,0,0,0,4,0,0,0,0,0,3,unknown,2,0,0,0,0,0,0,0,0,0,1
Funnybunny,2006-05-19 01:46:00,0,12,1,2263,1020,451,403,1,0,36,6,275,49,0,0,0,0,22,unknown,105,2,18,0,0,2,1,0,0,23,1
Ganfon,2006-08-30 01:49:00,0,0,2,121,73,23,3,10,0,0,0,12,0,0,0,0,0,0,unknown,126,28,72,1,14,6,2,0,0,123,1
GangstaEB,2006-07-31 23:52:00,0,15,55,2102,884,197,463,2,1,111,16,306,61,3,0,0,0,58,unknown,94,0,1,0,0,0,0,0,0,1,1
Gary Kirk,2006-10-06 13:52:00,0,4,26,1622,697,369,350,5,0,10,2,107,7,1,0,0,0,74,unknown,372,3,13,0,0,0,0,0,0,16,9
Gene Poole,2006-01-31 06:14:00,0,1,47,159,94,11,13,0,0,0,0,2,0,0,0,0,0,39,unknown,1113,176,8,7,0,2,0,0,0,193,1
General Eisenhower,2006-04-16 01:24:00,0,1,19,991,205,234,311,0,0,20,0,150,8,18,0,0,0,45,unknown,64,0,2,0,0,0,0,0,0,2,1
Geo.plrd,2006-05-24 20:45:00,0,0,10,55,2,6,9,0,0,0,0,29,5,0,0,0,0,4,unknown,6,0,0,0,0,0,0,0,0,0,1
Georgewilliamherbert,2006-11-03 00:38:00,0,18,187,2844,1196,104,525,15,0,2,1,581,74,1,5,0,0,340,unknown,461,118,17,6,4,9,8,0,0,162,3
Getcrunk,2006-05-07 19:39:00,0,2,45,3740,2492,156,630,7,0,24,4,277,7,6,0,0,0,137,unknown,275,25,135,2,19,6,4,1,1,193,1
GHe,2006-07-31 23:43:00,0,91,52,4738,1525,242,1730,10,0,206,14,682,37,3,1,0,0,288,unknown,131,0,1,0,0,0,0,0,0,1,10
grika,2006-12-15 04:22:00,0,0,115,1495,1137,155,71,2,0,0,0,40,5,0,5,0,0,80,male,691,0,1,0,0,1,0,0,0,2,1
Hamedog,2006-10-23 10:08:00,0,1,86,3970,2353,268,380,39,4,104,29,415,69,5,0,0,0,304,unknown,366,2,3,0,0,0,0,0,0,5,1
Heligoland,2006-12-01 17:17:00,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,45,0,0,0,0,0,0,0,0,0,2
Hello32020,2006-09-02 15:34:00,0,4,1005,2892,2045,8,253,25,0,5,0,369,5,0,0,0,0,182,unknown,53,18,150,3,16,4,3,0,0,194,5
Aaron Brenneman,2006-02-02 05:33:00,1,15,53,2583,472,60,756,0,0,4,2,851,306,0,0,0,0,132,unknown,213,1,26,0,0,0,1,0,0,28,1
Adambiswanger1,2006-10-02 02:31:00,1,64,255,6517,2613,413,1498,5,0,29,10,1579,57,0,3,0,0,310,unknown,217,21,107,1,7,4,4,0,0,144,2
Admrboltz,2006-01-06 03:19:00,1,1,12,1713,314,119,778,91,7,18,1,360,17,2,0,0,0,6,male,360,23,122,1,1,15,13,3,0,178,3
Agathoclea,2006-12-18 00:37:00,1,26,162,5390,1857,141,767,1,0,29,12,369,155,20,8,0,0,2031,unknown,326,2,7,0,0,1,1,0,0,11,10
Aksi great,2006-10-17 04:22:00,1,56,165,4074,1840,84,1279,5,0,44,25,506,94,12,0,0,0,185,unknown,342,1,14,0,1,0,0,0,0,16,5
Aldux,2006-07-04 16:09:00,1,17,531,6557,5073,204,344,0,0,80,6,220,82,4,14,0,0,530,unknown,358,71,93,0,1,15,4,1,0,185,3
Alex Bakharev,2006-02-16 15:01:00,1,2,275,2420,1098,58,372,4,0,2,20,715,25,12,2,0,0,112,male,251,75,88,6,3,9,2,0,0,183,2
Alphachimp,2006-08-11 03:28:00,1,77,14,11319,4400,390,4604,24,1,9,0,1403,196,92,5,1,0,194,unknown,472,7,62,0,1,0,5,0,0,75,1
Amalas,2006-11-29 02:32:00,1,1,79,16723,13659,153,262,3,0,207,3,1301,59,253,17,0,0,806,unknown,255,4,26,0,0,2,4,0,1,37,5
AmiDaniel,2006-05-22 22:37:00,1,19,14,7824,1809,960,4165,4,0,20,7,679,75,3,0,1,0,101,unknown,134,14,46,0,7,4,0,1,0,72,7
Andrew Levine,2006-08-09 21:21:00,1,0,73,2617,1569,118,101,5,0,26,12,590,61,4,0,0,0,131,unknown,985,17,150,0,2,7,7,1,0,184,1
AndyZ,2006-04-27 01:43:00,1,9,102,2875,1393,31,285,4,0,32,13,859,25,6,0,0,0,227,unknown,212,2,18,0,3,0,1,0,0,24,1
AnonEMouse,2006-11-01 18:48:00,1,9,37,2779,1028,191,484,13,0,16,22,712,163,7,0,0,0,143,unknown,294,95,50,3,0,3,3,0,0,154,5
Arthur Rubin,2006-07-13 01:59:00,1,0,7,2837,757,147,249,0,0,2,0,1129,121,2,0,0,0,430,male,333,20,129,0,0,7,14,0,1,171,2
Asterion,2006-12-20 12:41:00,1,21,168,7109,3129,210,2146,25,0,76,27,551,54,8,1,0,0,882,unknown,476,6,12,0,0,0,1,1,0,20,6
Atlant,2006-10-11 01:25:00,1,0,850,17898,12618,110,1691,8,1,65,13,505,22,0,0,0,0,2865,unknown,716,26,4,1,0,1,1,0,0,33,2
Avraham,2006-06-26 21:10:00,1,16,12,3496,1157,146,616,4,0,113,32,964,46,47,14,0,0,357,male,335,24,120,1,2,12,4,0,0,163,8
Banno,2006-01-05 02:32:00,1,0,9,380,150,15,54,0,0,7,1,32,22,0,14,0,0,85,male,845,7,26,0,1,1,0,0,0,35,1
Bastique,2006-05-10 02:36:00,1,4,184,3372,1694,256,415,10,0,63,11,428,126,19,0,0,0,350,male,622,33,42,0,0,4,5,1,0,85,29
Bbatsell,2006-02-01 05:02:00,1,2,29,1403,742,62,437,1,0,3,1,113,5,0,0,1,0,38,unknown,371,16,36,0,3,2,1,0,0,58,3
Betacommand,2006-10-15 02:59:00,1,12,3,7703,4615,888,1491,1,0,26,2,506,45,63,0,1,0,65,unknown,343,4,29,0,9,1,1,1,0,45,2
Bobet,2006-02-21 21:02:00,1,24,268,2764,1402,24,489,8,0,16,15,598,35,70,2,0,0,105,unknown,155,2,23,0,1,0,1,1,0,28,3
Bobo192,2006-02-26 19:26:00,1,0,1097,2739,2621,10,42,0,0,3,0,37,0,2,0,0,0,24,unknown,547,9,14,3,0,1,0,0,0,27,1
Bookofjude,2006-05-20 00:05:00,1,11,32,4526,2232,797,678,5,0,129,31,512,14,1,0,0,0,127,unknown,636,18,131,4,9,14,8,3,1,188,22
Borisblue,2006-09-05 09:39:00,1,35,41,1738,860,14,211,0,1,10,6,370,65,2,0,0,0,199,unknown,593,9,28,0,1,2,1,0,0,41,1
Buchanan-Hermit,2006-05-16 18:05:00,1,10,64,8691,4408,1161,1417,34,1,51,15,782,34,43,11,0,0,734,unknown,126,22,70,1,1,4,4,1,0,103,1
Bucketsofg,2006-05-14 05:21:00,1,45,63,4489,1961,27,1190,6,0,1,0,1141,49,1,0,0,0,113,unknown,305,27,66,0,1,6,1,0,0,101,2
Cactus.man,2006-03-07 21:06:00,1,0,117,2799,1366,353,542,148,0,38,17,207,66,1,0,1,0,60,male,301,49,41,1,0,4,0,0,0,95,1
Canadian-Bacon,2006-12-16 03:35:00,1,30,2,5270,2332,117,2213,0,0,3,0,464,36,2,0,0,0,103,unknown,170,7,47,0,2,5,3,0,0,64,1
CanadianCaesar,2006-02-05 11:13:00,1,6,413,2346,1495,25,433,0,0,15,1,206,9,10,0,0,0,152,unknown,244,91,35,2,0,15,10,0,0,153,1
Chick Bowen,2006-02-07 03:58:00,1,24,405,1591,619,10,358,17,0,5,10,465,41,3,3,0,0,60,male,229,3,90,0,0,8,2,0,0,103,4
Cholmes75,2006-07-01 23:34:00,1,1,130,7455,4521,92,1650,93,0,23,2,632,53,26,0,0,0,363,male,361,15,134,0,9,5,0,0,1,164,2
ChrisGriswold,2006-10-09 19:52:00,1,0,162,14135,8524,468,599,24,1,326,86,805,626,84,12,0,0,2580,unknown,429,11,101,0,3,3,0,0,0,118,3
Christopher Sundita,2006-07-06 04:50:00,1,37,18,1130,501,4,189,1,0,19,5,182,52,25,0,0,0,152,male,1036,16,7,0,0,1,0,1,0,25,1
Circeus,2006-03-29 04:38:00,1,0,144,5566,3414,161,234,2,0,457,47,712,228,40,4,0,0,267,unknown,577,34,55,0,1,10,1,1,1,103,1
Cohesion,2006-02-18 23:37:00,1,2,18,1606,644,58,651,97,0,2,0,100,26,1,1,0,0,26,male,629,17,65,1,0,2,1,0,0,86,2
Conscious,2006-05-26 05:49:00,1,21,271,8530,6202,52,233,1,0,241,15,1046,75,516,17,0,0,132,male,361,7,38,0,0,5,0,0,1,51,2
Coredesat,2006-10-10 14:55:00,1,26,21,8839,2056,207,995,3,0,24,21,4695,43,5,1,0,0,789,unknown,267,13,158,1,4,6,6,0,0,188,3
Cowman109,2006-08-05 04:04:00,1,3,8,3706,682,197,871,2,0,41,5,1381,185,2,0,0,0,340,unknown,287,2,11,0,1,2,1,0,0,17,5
Crazycomputers,2006-07-30 17:22:00,1,0,7,3403,1591,373,1030,3,0,18,9,284,6,2,1,0,0,86,male,438,2,44,0,4,1,3,0,1,55,1
Crzrussian,2006-06-06 04:30:00,1,43,145,10004,5450,96,2246,6,0,76,3,1801,53,63,0,0,0,210,unknown,462,15,116,1,1,5,3,0,0,141,1
Cyde,2006-03-02 01:53:00,1,11,85,4430,1534,257,836,2,3,90,14,1146,168,4,2,0,0,374,male,1167,29,68,2,4,1,6,2,0,112,3
DaGizza,2006-03-21 08:27:00,1,91,71,1986,881,98,318,0,0,12,2,392,48,9,0,0,0,226,unknown,319,31,81,3,4,9,5,4,0,137,1
Dalbury,2006-11-05 23:02:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,0
Daniel Olsen,2006-09-01 00:00:00,1,1,28,3609,2102,142,816,9,0,69,1,406,6,12,0,0,0,46,unknown,122,27,73,7,10,4,1,0,0,122,1
Daveydweeb,2006-11-27 02:12:00,1,44,28,4391,1298,349,899,23,0,15,2,1383,103,5,0,0,0,314,unknown,555,13,48,0,0,0,1,0,0,62,1
David Kernow,2006-09-04 04:29:00,1,0,509,15048,6161,2611,858,1,0,411,161,3172,334,360,11,0,0,968,unknown,345,3,3,0,0,4,0,0,0,10,1
Davidruben,2006-12-06 02:32:00,1,1,168,8165,5293,297,819,6,0,477,171,186,147,11,2,0,0,756,unknown,821,5,27,0,0,9,0,1,0,42,2
Deckiller,2006-03-03 03:50:00,1,0,269,7579,4178,240,1361,5,0,85,6,911,275,9,38,0,0,471,male,231,18,67,2,1,24,7,3,0,122,1
Deiz,2006-05-10 17:22:00,1,59,141,3647,1673,166,429,16,0,28,17,1027,73,5,1,0,0,212,unknown,134,9,150,0,1,3,1,0,0,164,3
Deskana,2006-04-24 16:24:00,1,19,18,1884,615,26,560,3,0,4,0,421,38,0,0,0,0,217,male,305,9,53,0,6,1,0,0,0,69,2
Deville,2006-08-17 02:35:00,1,74,195,14151,12083,40,425,6,0,6,1,1167,44,10,0,0,0,369,unknown,354,0,16,0,0,1,0,0,0,17,7
Dijxtra,2006-04-04 19:00:00,1,0,110,2938,1333,178,379,0,1,33,2,708,107,13,0,0,0,184,unknown,284,6,10,0,1,1,0,0,0,18,1
Dina,2006-12-11 17:30:00,1,14,37,8238,4904,225,2541,1,0,3,3,449,13,1,0,0,0,98,unknown,1045,51,65,2,3,3,0,0,0,124,1
Doug Bell,2006-11-17 20:25:00,1,54,245,5959,2796,359,461,6,0,446,96,1104,199,174,16,0,0,302,unknown,318,9,19,0,2,5,3,0,0,38,2
Duja,2006-09-25 10:22:00,1,1,297,4137,2511,48,296,7,2,49,4,226,56,22,0,0,0,916,unknown,830,13,68,0,0,4,1,0,0,86,2
Durova,2006-10-07 15:40:00,1,3,62,7300,2327,216,694,7,0,6,12,1645,457,47,3,0,0,1886,unknown,351,30,124,3,3,7,0,1,0,168,9
Dustimagic,2006-03-20 03:45:00,1,17,56,2868,717,140,1022,51,0,4,2,813,15,6,1,0,0,97,unknown,132,7,187,0,0,4,1,0,0,199,1
DVD R W,2006-06-10 00:17:00,1,8,56,4987,2461,64,1765,0,2,16,7,513,12,26,1,1,0,119,unknown,279,12,126,2,22,3,1,0,0,166,3
Elf-friend,2006-02-07 08:10:00,1,19,228,895,698,38,89,0,0,0,0,34,0,0,0,0,0,36,unknown,726,10,60,0,4,1,1,1,0,77,1
Encephalon,2006-03-15 05:28:00,1,46,25,1066,421,84,242,2,0,11,8,241,31,6,0,0,0,20,unknown,223,5,121,0,0,8,5,1,0,140,1
ERcheck,2006-07-23 06:21:00,1,0,452,10492,6032,246,1581,171,0,7,23,669,105,8,4,0,0,1646,unknown,277,7,92,1,1,0,0,0,0,101,3
ESkog,2006-02-16 23:27:00,1,0,48,4408,2661,25,1174,0,0,8,2,401,17,2,0,0,0,118,male,292,0,69,0,1,1,1,0,0,72,1
Essexmutant,2006-02-06 15:34:00,1,1,182,3048,1875,29,86,0,0,53,11,328,71,36,41,0,0,518,unknown,200,47,108,3,7,13,3,0,0,181,2
EurekaLott,2006-01-15 03:22:00,1,0,100,682,491,4,15,2,0,11,1,62,5,73,3,0,0,15,unknown,515,24,45,0,2,1,2,0,0,74,1
EVula,2006-10-31 22:32:00,1,2,51,8338,4009,1508,416,40,11,154,76,763,230,3,1,0,0,1127,male,272,24,130,2,19,8,6,2,0,191,2
EWS23,2006-05-16 18:03:00,1,57,31,2714,1194,108,726,2,0,0,1,449,103,2,5,0,0,124,male,332,23,53,2,2,11,5,0,0,96,2
Extraordinary Machine,2006-06-20 16:58:00,1,5,703,6354,4554,470,554,25,0,20,16,280,4,28,0,0,0,403,unknown,396,16,115,0,0,42,6,1,0,180,1
Ezeu,2006-04-21 02:28:00,1,0,318,3037,1996,26,211,6,0,20,3,491,7,23,2,0,0,252,male,284,21,33,6,3,0,1,1,0,65,1
Fang Aili,2006-03-31 14:55:00,1,23,87,2772,1354,298,569,0,0,29,3,333,67,0,1,0,0,118,female,235,37,90,1,2,8,0,0,0,138,8
Femto,2006-02-01 02:42:00,1,0,152,754,423,108,63,0,0,8,2,27,34,0,0,0,0,89,unknown,528,4,26,0,0,3,1,0,0,34,1
Fir0002,2006-06-06 06:27:00,1,3,11,2385,642,245,459,10,0,4,0,934,49,0,0,0,0,42,unknown,645,0,1,0,0,0,0,0,0,1,1
Firsfron,2006-07-21 20:36:00,1,20,591,9335,6526,310,585,11,1,13,8,473,275,32,36,0,0,1065,male,571,54,49,3,2,9,1,0,0,118,2
FloNight,2006-04-26 00:58:00,1,27,31,2562,617,133,919,1,0,0,1,341,104,1,7,0,0,438,female,198,40,97,6,1,10,3,1,0,158,1
Flowerparty,2006-03-04 02:19:00,1,17,764,2130,1500,11,197,21,0,41,7,182,6,13,0,0,0,152,unknown,321,1,3,0,0,0,0,0,0,4,13
Fropuff,2006-01-10 10:01:00,1,0,385,583,256,141,25,0,0,10,9,38,41,3,0,0,0,60,unknown,701,2,17,0,0,1,0,0,0,20,1
Future Perfect at Sunrise,2006-10-30 20:31:00,1,23,46,2559,916,56,711,2,0,9,18,388,22,13,0,0,0,424,unknown,206,20,39,0,0,8,3,0,0,70,2
Ganeshk,2006-06-03 15:14:00,1,22,164,4710,2238,288,700,13,0,238,3,564,241,51,0,0,0,374,male,514,33,34,2,3,5,3,0,0,80,6
Gator1,2006-03-10 01:39:00,1,46,5,1795,447,16,537,0,1,0,0,379,86,1,0,0,0,328,unknown,193,8,113,0,5,2,0,0,0,128,1
GeeJo,2006-10-26 11:51:00,1,0,145,11320,8804,164,239,151,2,56,146,1111,25,258,5,1,0,358,male,500,11,22,0,0,0,2,0,0,35,2
GIen,2006-08-16 05:48:00,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,26,0,0,0,0,0,0,0,0,0,1
Ginkgo100,2006-10-11 20:28:00,1,0,136,3882,1746,447,810,4,0,5,0,631,36,2,0,0,0,201,unknown,241,8,28,0,0,3,1,0,0,40,5
Gnangarra,2006-11-19 05:37:00,1,0,30,5105,1832,252,708,3,3,7,59,808,262,10,5,0,0,1156,unknown,419,4,4,0,1,0,0,0,0,9,3
Gogo Dodo,2006-11-25 09:02:00,1,0,10,9682,5844,499,2466,6,1,13,3,658,1,5,0,0,0,186,unknown,224,7,161,0,19,5,1,0,0,193,1
Goldom,2006-08-05 11:39:00,1,35,54,5202,3087,275,897,3,0,27,15,666,92,2,1,0,0,137,unknown,614,35,71,5,1,8,1,0,0,121,3
Grandmasterka,2006-07-06 05:28:00,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,23,8,38,0,3,0,3,0,0,52,4
GRBerry,2006-12-23 01:31:00,1,1,47,4253,1494,44,504,0,0,7,21,1602,248,2,0,0,0,331,unknown,250,41,117,0,0,5,5,2,1,171,2
Grendelkhan,2006-07-16 15:25:00,1,0,288,4676,3269,167,113,151,0,92,17,590,61,35,2,0,0,179,unknown,1082,9,20,0,0,3,0,0,0,32,2
Gryffindor,2006-03-26 03:26:00,1,44,834,2570,1833,46,277,25,0,21,2,94,63,31,0,0,0,178,unknown,384,9,0,0,0,0,0,0,0,9,2
Guanaco,2006-02-04 04:29:00,1,40,360,1501,678,183,216,2,0,78,0,225,46,5,0,0,0,68,male,706,14,19,0,0,0,0,0,0,33,11
Guinnog,2006-08-23 10:24:00,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,199,0,0,0,0,0,0,0,0,0,2
Gurch,2006-06-05 08:28:00,1,27,175,18730,15006,86,630,2,0,117,48,546,649,52,16,0,0,1578,female,414,0,11,0,0,1,0,0,0,12,5
Underneath-it-All,2006-06-07 20:43:00,0,1,125,2532,1660,369,90,144,0,17,0,81,2,8,0,0,0,161,unknown,231,0,0,0,0,0,0,0,0,0,2
Unixer,2006-05-10 15:13:00,0,0,44,1668,1479,43,65,1,0,3,0,23,7,2,0,0,0,45,unknown,418,1,0,0,0,0,0,0,0,1,1
