username,date_of_election,isSuccessful,votes,pages_created,total_edits,article_edits,user_edits,user_talk_edits,file_edits,file_talk_edits,template_edits,template_talk_edits,wikipedia_edits,wikipedia_talk_edits,category_edits,category_talk_edits,draft_edits,draft_talk_edits,talk_edits,gender,days_active,keep_votes,delete_votes,sp_keep_votes,sp_delete_votes,merge_votes,redirect_votes,transwiki_votes,userfy_votes,total_afd_votes,accounts
Killervogel5,2009-12-01 18:02:00,1,1,134,16583,8579,1552,2042,67,4,594,158,1783,808,0,0,0,0,996,male,1647,8,48,2,0,3,0,0,0,61,27
Killiondude,2009-08-02 08:03:00,1,5,53,5570,2291,215,1658,23,6,93,42,480,78,24,2,0,0,658,male,340,11,24,0,0,1,1,0,0,37,56
Kotra,2009-05-10 20:53:00,1,1,106,3690,1805,86,632,6,2,6,6,333,106,2,0,0,0,706,unknown,1266,12,20,0,1,3,0,0,0,36,56
Laser brain,2009-05-04 02:24:00,1,14,14,2721,1106,68,495,7,0,0,2,803,105,0,0,0,0,135,male,468,1,0,0,0,0,0,0,0,1,23
Law,2009-04-09 10:51:00,1,15,20,1421,602,85,361,5,1,8,181,100,13,0,0,0,0,65,unknown,218,10,29,0,1,1,1,0,0,42,1
LinguistAtLarge,2009-03-20 21:35:00,1,0,291,3733,1912,271,278,3,0,58,9,1058,5,2,0,0,0,137,unknown,1240,20,15,0,0,6,4,0,0,45,99
Maedin,2009-08-21 11:13:00,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,730,0,0,0,0,0,0,0,0,0,27
Malik Shabazz,2009-10-22 23:11:00,1,1,220,25429,16012,655,2948,77,8,475,149,938,230,85,175,0,0,3677,male,1040,26,26,4,0,5,0,0,0,61,76
Materialscientist,2009-10-18 07:12:00,1,0,254,8423,5335,29,710,67,0,330,734,396,93,6,0,0,0,723,unknown,399,6,40,0,1,2,0,1,0,50,28
Maunus,2009-08-11 04:32:00,1,6,200,9224,5322,119,881,23,1,26,42,511,168,11,6,0,0,2114,male,1480,25,62,0,0,8,0,0,0,95,33
Mazca,2009-06-11 16:58:00,1,131,33,2591,888,54,622,6,1,3,3,789,76,1,0,0,0,148,male,1134,11,28,0,0,1,3,0,0,43,39
Teratornis,2009-03-26 03:23:00,0,0,12,2766,485,296,240,0,0,84,22,1360,94,4,4,0,0,177,unknown,1064,1,0,0,0,0,0,0,0,1,42
Texcarson,2009-07-01 16:04:00,0,0,43,828,583,54,86,9,0,4,0,49,13,4,0,0,0,26,unknown,1178,0,2,0,0,0,0,0,0,2,22
The C of E,2009-06-23 15:40:00,0,0,5,840,663,62,39,0,0,10,1,14,0,0,0,0,0,51,male,426,51,20,0,0,6,1,1,2,81,3
The Cool Kat,2009-03-21 14:04:00,0,1,47,2451,1701,42,193,15,0,20,0,370,3,1,0,0,0,106,unknown,399,1,3,0,0,0,0,0,0,4,1
The ed17,2009-01-06 04:13:00,0,6,159,2057,873,60,597,0,0,12,18,282,98,0,0,0,0,117,unknown,1027,5,24,0,0,3,3,0,0,35,36
The spesh man,2009-09-01 20:39:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,10
The Transhumanist,2009-08-06 15:27:00,0,0,3140,40277,18342,2795,7318,17,0,1068,47,6399,1100,90,1,0,0,3100,unknown,1126,108,24,6,0,14,1,0,0,153,24
Theleftorium,2009-06-16 18:30:00,0,9,48,6445,3817,404,829,34,0,13,7,634,94,0,0,0,0,613,unknown,454,13,16,0,0,2,1,0,0,32,56
Thumperward,2009-03-09 19:40:00,0,0,365,10521,5562,65,785,2,0,1357,393,392,315,5,5,0,0,1640,male,1213,0,40,0,0,0,0,0,0,40,30
Timmeh,2009-06-21 15:59:00,0,0,19,7484,4577,149,1217,15,0,38,16,744,63,0,0,0,0,665,unknown,859,36,131,0,1,9,6,0,0,183,13
TParis00ap,2009-10-21 16:48:00,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,11
TreasuryTag,2009-03-27 18:28:00,0,21,89,4017,1616,183,1102,5,0,5,1,843,95,4,0,0,0,163,unknown,833,55,118,6,2,4,4,0,0,189,20
Tsepelcory,2009-08-14 13:39:00,0,0,1,44,9,22,5,0,0,0,0,8,0,0,0,0,0,0,male,5,0,1,0,0,0,0,0,0,1,13
Tyw7,2009-05-28 12:00:00,0,0,10,617,86,183,178,14,0,6,1,82,15,1,0,0,0,51,male,386,5,7,0,0,1,0,0,0,13,13
Until It Sleeps,2009-02-01 07:41:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,12
Versus22,2009-04-13 02:57:00,0,15,11,34528,17978,279,14023,143,0,42,8,1313,28,23,1,0,0,690,male,490,7,39,0,1,4,0,0,0,51,21
Vicenarian,2009-08-18 03:25:00,0,1,11,9799,3263,508,4482,15,0,103,77,848,61,0,0,0,0,442,male,96,6,33,2,3,1,3,1,0,49,26
Vivio Testarossa,2009-03-18 04:46:00,0,4,55,5329,1654,717,1888,21,3,56,8,748,19,25,0,0,0,190,unknown,514,0,107,0,0,0,0,0,0,107,1
Volvo B9TL,2009-05-09 00:37:00,0,0,29,462,141,222,77,0,0,4,0,17,0,0,0,0,0,1,male,148,0,0,0,0,0,0,0,0,0,1
Wadester16,2009-02-10 06:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,199,0,0,0,0,0,0,0,0,0,23
Wael.Mogherbi,2009-02-15 00:29:00,0,0,30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,male,8,0,0,0,0,0,0,0,0,0,6
Wiki Greek Basketball,2009-12-23 16:22:00,0,0,295,34393,32227,45,160,50,0,1068,55,114,9,0,3,0,0,662,unknown,677,1,1,0,0,0,0,0,0,2,1
Wikiwoohoo,2009-03-03 19:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,0
Willking1979,2009-05-20 12:01:00,0,11,2,13452,6679,199,5651,2,0,20,5,615,16,7,0,3,0,255,male,439,5,9,0,0,1,0,0,0,15,15
Wyatt915,2009-08-09 00:46:00,0,0,10,2022,1117,522,250,1,0,3,2,95,6,1,0,0,0,25,male,533,0,0,0,0,0,0,0,0,0,39
Yuvmil,2009-04-04 22:35:00,0,0,0,29,10,15,1,0,0,0,0,3,0,0,0,0,0,0,unknown,70,0,0,0,0,0,0,0,0,0,11
Zink Dawg,2009-11-21 23:04:00,0,0,74,1494,992,135,168,10,2,6,0,139,3,6,0,0,0,33,male,60,0,0,0,0,0,0,0,0,0,4
ZooFari,2009-04-06 00:43:00,0,0,22,4922,2322,78,1679,13,2,16,4,623,79,39,0,0,0,67,male,420,6,27,0,0,0,0,0,0,33,7
ZooPro,2009-09-26 04:36:00,0,0,4,142,57,28,36,1,0,0,0,6,0,0,0,0,0,14,male,146,1,3,0,0,2,0,0,0,6,4
Nja247,2009-02-07 18:16:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,11
NuclearWarfare,2009-08-19 16:13:00,1,43,237,25532,11355,1220,7094,154,4,139,261,3387,400,118,3,1,0,1396,unknown,660,1,64,0,0,0,1,0,0,66,633
OlEnglish,2009-09-19 04:00:00,1,27,482,18432,10284,1647,1530,5,15,186,109,2333,520,148,33,1,0,1621,male,482,65,47,0,0,15,6,0,0,133,56
Orlady,2009-04-08 15:41:00,1,6,603,13238,8714,179,1378,30,0,401,279,901,259,145,6,0,0,946,female,1692,65,75,0,0,29,5,0,2,176,22
OverlordQ,2009-03-13 13:13:00,1,0,5,2495,1070,67,857,4,1,32,2,350,43,15,0,0,0,54,unknown,1802,7,74,0,3,5,1,0,0,90,633
Pastor Theo,2009-07-02 02:34:00,1,118,89,4478,1446,80,769,20,0,7,8,1396,15,1,0,0,0,736,unknown,167,24,18,1,2,3,1,0,0,49,18
Patar knight,2009-06-21 02:25:00,1,17,177,4672,1890,176,1001,1,0,61,30,469,51,4,2,0,0,987,male,1001,24,33,1,0,12,9,0,0,79,34
Paxse,2009-03-29 12:36:00,1,5,251,4469,3724,58,163,11,0,33,75,49,24,0,1,0,0,331,male,1271,39,6,1,0,1,0,0,0,47,24
PeterSymonds,2009-01-15 23:15:00,1,2,340,1179,388,222,192,5,0,17,11,265,15,0,0,0,0,64,unknown,1137,2,26,0,0,1,1,0,0,30,75
Plastikspork,2009-06-18 21:27:00,1,0,139,14314,10533,1034,1574,10,0,200,22,514,69,0,0,6,0,352,unknown,677,8,44,0,0,4,3,0,0,59,2
R'n'B,2009-01-16 22:50:00,1,0,760,2090,1114,32,507,3,0,141,15,147,21,47,1,0,0,62,male,839,16,85,2,3,3,2,0,0,111,36
Rambo's Revenge,2009-05-04 12:58:00,1,1,354,3979,1954,195,388,9,1,109,55,597,157,3,0,0,0,511,male,763,2,21,0,0,1,0,0,0,24,30
RegentsPark,2009-01-26 21:24:00,1,40,61,527,264,10,73,0,0,0,0,81,19,0,0,0,0,80,unknown,559,20,96,1,0,4,3,0,0,124,16
Rjanag,2009-04-28 13:53:00,1,19,202,11594,4489,660,2142,36,0,571,857,1192,579,14,1,0,0,1053,unknown,253,21,117,2,4,7,7,0,1,159,42
RL0919,2009-12-19 01:47:00,1,0,20,5797,2663,156,486,8,6,120,44,1397,119,129,70,0,0,599,male,1624,7,25,0,0,2,1,0,0,35,23
Ronhjones,2009-11-19 23:27:00,1,0,30,31956,16711,1082,12676,17,1,115,9,756,66,36,1,3,0,483,male,601,2,18,0,1,3,2,0,0,26,29
Rosiestep,2009-05-05 01:51:00,1,21,2038,9306,6195,125,1044,0,0,12,233,389,100,0,0,0,0,1208,female,702,53,26,2,2,6,0,0,0,89,35
Runningonbrains,2009-05-09 22:46:00,1,0,146,5575,2782,566,841,23,0,62,33,451,113,190,0,0,0,514,male,1145,10,51,0,3,12,2,0,0,78,24
S@bre,2009-02-11 20:47:00,1,1,163,2427,1433,66,250,139,35,68,20,126,83,11,0,0,0,196,male,1143,16,39,0,0,10,12,3,0,80,32
Shubinator,2009-12-23 18:48:00,1,10,19,11174,860,324,3304,109,0,431,2808,886,423,6,0,0,0,2023,unknown,351,2,5,0,0,0,1,0,0,8,27
Skomorokh,2009-07-07 14:06:00,1,30,1084,24048,12866,328,3780,144,1,621,208,2444,543,208,4,0,0,2901,unknown,1034,0,7,0,0,0,0,0,0,7,269
Sky Harbor,2009-08-21 06:09:00,1,2,258,6020,4271,61,89,122,0,174,8,360,684,12,0,0,0,239,male,1598,40,5,0,2,1,0,0,0,48,39
Smith609,2009-03-21 18:50:00,1,0,751,3544,1830,281,179,25,0,680,192,108,41,16,0,0,0,192,male,1150,0,4,0,0,0,0,0,0,4,29
Someguy1221,2009-03-20 19:15:00,1,1,63,5624,2704,103,1230,1,0,5,9,1201,136,2,0,2,0,231,unknown,789,10,111,2,5,2,4,0,0,134,29
Somno,2009-01-31 11:04:00,1,2,59,1132,548,25,405,23,0,1,4,77,11,1,0,0,0,37,female,485,10,81,0,0,8,3,0,0,102,36
SpacemanSpiff,2009-12-03 17:55:00,1,10,216,11780,5623,108,2301,1,0,42,10,2685,154,48,7,0,0,801,male,206,8,46,1,0,1,2,0,0,58,14
Spinningspark,2009-04-08 14:32:00,1,0,138,4410,1918,483,682,132,1,45,36,779,27,6,0,0,0,301,male,768,15,19,2,2,2,1,0,0,41,41
Steve,2009-08-04 08:50:00,1,3,72,8790,4693,1118,864,19,0,27,16,978,316,0,0,0,0,759,male,754,6,74,0,0,3,5,0,0,88,1
Tcncv,2009-10-06 03:04:00,1,0,47,10402,4768,853,3227,4,0,138,7,778,189,12,7,0,0,419,male,571,5,7,0,0,0,0,0,0,12,33
Tedder,2009-07-15 00:19:00,1,8,165,12777,6573,360,3706,5,1,16,8,747,191,6,0,0,0,1164,male,1540,14,133,0,2,6,18,0,0,173,27
ThaddeusB,2009-07-22 17:02:00,1,9,94,5822,2602,144,819,2,1,195,186,1247,157,5,0,0,0,464,unknown,339,89,37,1,0,23,4,0,0,154,35
The Earwig,2009-10-11 02:33:00,1,7,384,5982,2698,530,917,19,3,96,18,837,91,203,6,1,0,563,male,466,0,14,1,1,0,0,0,0,16,193
The ed17,2009-09-19 01:59:00,1,6,232,16035,6399,551,3921,36,2,185,345,2185,960,18,21,1,0,1411,unknown,1283,5,24,0,0,3,3,0,0,35,48
TheDJ,2009-04-18 21:24:00,1,2,90,7727,3120,1378,662,59,3,424,183,1050,472,81,11,0,0,284,male,1459,11,30,1,1,9,1,0,0,53,47
Tinucherian,2009-10-14 10:15:00,1,125,2344,42966,9427,1431,5391,26,30,288,417,2171,1049,736,2279,2,1,19718,male,836,14,15,1,1,1,1,0,0,33,83
Tnxman307,2009-03-10 16:04:00,1,2,78,4801,1949,87,1530,1,0,4,3,991,45,4,0,1,0,186,male,491,4,144,0,0,0,5,0,0,153,21
Toon05,2009-04-02 13:56:00,1,23,77,2127,811,63,603,3,0,5,9,441,27,1,0,0,0,164,male,873,23,106,0,6,4,9,0,0,148,38
Ucucha,2009-12-08 04:14:00,1,7,522,7876,4438,164,866,3,0,142,771,344,226,110,1,0,0,811,male,1717,5,11,0,0,0,1,0,0,17,79
Valley2city,2009-02-27 06:22:00,1,12,188,1305,717,40,299,8,0,14,12,146,7,0,0,0,0,62,male,1193,24,26,1,1,5,1,0,0,58,28
Vianello,2009-04-15 03:07:00,1,0,29,1991,655,54,1026,1,1,0,0,188,1,11,3,0,0,51,male,430,5,93,0,11,4,1,0,0,114,1
Wadester16,2009-05-05 17:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,115,0,0,0,0,0,0,0,0,0,48
WereSpielChequers,2009-02-05 23:05:00,1,9,93,5520,4276,93,512,24,0,1,0,481,63,0,0,0,0,70,unknown,669,29,19,0,2,0,1,0,0,51,1
Willking1979,2009-09-08 01:54:00,1,11,3,20691,9714,295,9288,8,1,39,18,862,23,11,0,9,0,423,male,550,5,9,0,0,1,0,0,0,15,19
Wtmitchell,2009-06-19 05:50:00,1,0,109,16623,9820,401,4648,0,0,88,77,472,244,1,0,1,0,871,male,1676,4,1,0,0,0,0,0,0,5,16
7,2009-08-14 05:57:00,0,6,32,9939,3205,79,5441,13,1,22,5,925,66,9,3,0,0,170,male,618,2,60,0,4,2,0,0,0,68,13
95jb14,2009-10-07 18:48:00,0,0,2,786,114,155,115,5,8,15,2,90,62,20,1,0,0,199,unknown,392,0,0,0,0,0,0,0,0,0,51
A3RO,2009-10-13 03:05:00,0,6,4,11780,5014,815,5060,6,3,31,1,671,23,0,0,0,0,156,male,1242,1,2,0,0,0,0,0,0,3,9
A new name 2008,2009-09-10 01:12:00,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,59
Abce2,2009-06-15 21:52:00,0,6,2,10118,2609,999,5093,1,5,16,2,1062,118,5,0,2,0,206,male,194,3,13,0,0,2,0,0,0,18,15
adamfinmo,2009-11-27 02:04:00,0,0,1,1036,419,93,330,0,0,3,0,98,7,0,0,0,0,86,male,710,2,15,0,1,1,0,0,0,19,20
Addihockey10,2009-09-29 01:23:00,0,0,2,528,246,4,235,2,0,1,0,32,0,1,0,0,0,7,unknown,341,0,2,0,0,0,0,0,0,2,8
Afaprof01,2009-10-04 14:42:00,0,0,13,5607,4624,276,158,1,0,276,4,53,7,20,0,0,0,188,unknown,1071,0,4,0,0,0,0,0,0,4,1
Alan16,2009-08-06 01:52:00,0,0,23,3591,1557,128,1190,2,0,6,1,327,39,0,0,0,0,341,male,439,2,10,1,1,1,0,0,0,15,19
Alexander.hugh.george,2009-06-12 20:43:00,0,0,5,432,350,2,36,0,0,11,0,12,0,0,0,0,0,21,male,117,1,0,0,0,0,0,0,0,1,8
Altruism,2009-08-28 10:48:00,0,4,92,4369,1954,415,1602,4,0,47,3,106,6,1,0,0,0,231,unknown,962,2,0,0,0,0,0,0,0,2,12
Amlnet49,2009-03-07 23:43:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,64,0,0,0,0,0,0,0,0,0,1
Andrewmc123,2009-03-08 19:04:00,0,0,8,588,183,11,11,3,0,2,0,28,0,1,0,0,0,349,male,148,3,6,0,0,1,0,0,0,10,5
andrewrp,2009-04-21 22:13:00,0,0,1,663,345,15,246,3,0,2,0,41,0,1,0,0,0,10,male,258,0,3,0,0,0,0,0,0,3,2
Ant2387,2009-07-14 21:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0,15
Apteva,2009-07-07 21:11:00,0,2,22,556,250,14,72,0,0,3,2,70,65,0,0,0,0,80,unknown,405,5,3,0,0,0,0,0,0,8,69
Arbiteroftruth,2009-06-30 03:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1592,0,0,0,0,0,0,0,0,0,38
ArcAngel,2009-09-14 11:48:00,0,105,30,4903,1158,239,1765,0,0,3,0,1440,146,1,0,8,0,143,male,1030,21,140,4,6,4,2,0,0,177,1
AresAndEnyo,2009-02-20 18:42:00,0,0,3,223,146,4,11,0,0,0,0,43,0,0,0,0,0,19,unknown,795,7,1,0,0,0,0,0,0,8,1
AtheWeatherman,2009-08-28 13:27:00,0,45,9,1223,428,239,388,0,0,9,9,146,0,0,0,0,0,4,male,481,6,20,0,0,2,0,0,0,28,25
Backslash Forwardslash,2009-02-13 20:11:00,0,9,42,1733,381,58,610,0,0,136,145,265,54,0,0,0,0,84,unknown,192,2,37,0,0,0,0,0,0,39,40
Baseball Bugs,2009-03-09 21:44:00,0,3,136,8832,2861,72,2400,50,1,3,0,1446,250,2,0,0,0,1747,unknown,661,63,34,0,0,15,2,0,0,114,2
Basket of Puppies,2009-09-15 02:46:00,0,10,25,1373,720,38,284,10,1,4,0,138,16,0,0,0,0,162,unknown,257,15,90,0,2,5,1,0,0,113,15
Bazj,2009-04-06 18:25:00,0,0,49,1051,777,58,68,1,0,25,8,57,8,0,0,0,0,49,unknown,403,4,107,0,0,3,0,0,0,114,33
Bcai388,2009-12-30 22:05:00,0,0,0,16,13,0,0,0,0,0,0,3,0,0,0,0,0,0,male,94,0,0,0,0,0,0,0,0,0,2
Beeblebrox,2009-05-21 20:19:00,0,14,147,9169,3390,145,2559,10,0,7,3,1409,103,1,0,0,0,1542,unknown,671,2,52,0,1,5,2,0,0,62,1
Blakegripling ph,2009-07-21 17:07:00,0,0,39,2571,1385,310,438,17,3,16,0,233,85,2,0,0,0,82,male,1248,3,35,0,4,4,0,0,0,46,35
Blctc,2009-02-16 17:33:00,0,0,1,19,12,2,0,0,0,0,0,5,0,0,0,0,0,0,male,751,0,0,0,0,0,0,0,0,0,1
BlueCaper,2009-03-25 03:45:00,0,0,16,1309,434,185,536,18,0,31,0,57,4,1,0,0,0,43,unknown,505,0,1,0,0,0,0,0,0,1,20
Bwilkins,2009-04-15 15:43:00,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,1736,0,0,0,0,0,0,0,0,0,15
Ceranthor,2009-03-08 21:59:00,0,46,80,1725,708,86,369,1,0,1,21,375,32,0,4,0,0,128,male,731,17,60,1,2,7,1,2,0,90,3
ChildofMidnight,2009-04-26 04:58:00,0,11,257,10697,4529,177,3327,17,5,3,143,1216,92,1,0,0,0,1187,unknown,174,85,53,1,1,37,0,0,0,177,14
Chzz,2009-10-27 09:19:00,0,21,289,32143,8738,3939,16403,68,2,70,92,1609,198,1,0,0,0,1023,unknown,547,20,157,0,5,6,1,1,0,190,68
Cool3,2009-03-28 18:01:00,0,1,88,2725,1536,71,623,2,0,13,20,331,49,0,0,0,0,80,unknown,1260,54,86,3,7,9,7,0,0,166,11
CrazyInSane,2009-07-13 20:52:00,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,637,0,0,0,0,0,0,0,0,0,23
CrossHouses,2009-10-28 23:36:00,0,0,6,511,398,56,19,0,0,9,0,13,0,0,0,0,0,16,male,951,0,0,0,0,0,0,0,0,0,2
Cryptic C62,2009-02-26 20:57:00,0,0,39,647,321,13,50,18,0,2,0,176,28,0,0,0,0,39,male,1090,5,10,0,0,1,1,0,0,17,30
Curtis23,2009-12-22 03:03:00,0,0,11,792,365,131,91,0,0,0,0,63,60,0,0,0,0,82,male,176,1,3,0,0,0,0,0,0,4,5
Cyclonebiskit,2009-04-10 16:20:00,0,0,78,5238,3529,590,122,12,0,69,14,424,35,0,0,0,0,443,unknown,417,6,12,1,0,2,0,0,0,21,37
Cyclonenim,2009-04-11 11:47:00,0,4,58,2558,734,335,681,0,1,13,0,564,120,0,0,0,0,110,male,1041,14,81,0,1,5,3,0,0,104,24
Dalekusa,2009-12-23 21:43:00,0,0,5,534,209,60,110,0,0,5,0,103,13,0,0,0,0,34,male,831,1,2,3,6,0,0,0,1,13,18
David Beals,2009-11-27 02:05:00,0,0,5,137,79,0,34,0,0,2,1,15,0,0,0,0,0,6,unknown,119,0,0,0,0,0,0,0,0,0,3
Dendodge,2009-08-31 16:33:00,0,0,39,7957,2468,218,2283,32,1,354,80,1795,171,41,1,0,0,513,male,892,0,11,0,0,1,1,0,0,13,72
DotComCairney,2009-06-25 20:38:00,0,0,1,223,73,72,56,0,0,0,0,8,1,0,0,0,0,13,male,13,1,0,0,0,0,0,0,0,1,7
Mentifisto,2009-03-20 19:12:00,1,13,16,25061,11841,566,11301,16,1,39,6,857,40,15,3,0,0,376,unknown,890,0,14,0,0,0,0,0,0,14,35
Mfield,2009-02-20 18:17:00,1,0,9,1499,830,79,234,3,0,0,0,219,36,0,0,0,0,98,male,1107,4,44,0,0,3,0,0,0,51,13
Mifter,2009-05-30 22:56:00,1,33,19,6533,1816,432,2852,19,3,131,181,374,62,4,14,0,0,645,male,482,13,15,0,0,2,0,0,0,30,152
Mikaey,2009-07-01 06:33:00,1,0,19,9665,3608,467,2169,7,0,9,6,788,204,24,235,1,0,2147,male,592,7,64,0,5,2,6,0,0,84,2
Mjroots,2009-09-19 22:51:00,1,0,3111,34165,17980,6667,2530,37,9,669,441,935,859,171,40,0,0,3827,male,1481,49,30,0,1,5,4,0,0,89,54
Mlaffs,2009-06-24 21:23:00,1,5,3514,38440,24416,2393,269,127,0,1228,10,4842,109,130,0,0,0,4916,male,580,24,3,2,0,0,0,0,0,29,20
MLauba,2009-10-10 11:58:00,1,8,14,5199,1596,132,1688,4,0,48,1,1119,216,3,0,0,0,392,unknown,271,20,49,1,3,6,4,1,0,84,18
MrKIA11,2009-12-03 00:31:00,1,0,110,26187,5987,532,1140,1218,0,264,383,8407,789,17,495,0,2,6953,male,805,1,4,0,0,0,0,0,0,5,22
Msgj,2009-02-17 20:18:00,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,15,0,0,0,0,0,0,0,0,0,28
Mufka,2009-03-01 17:36:00,1,0,72,12843,9241,200,2524,5,0,56,27,345,143,5,3,0,0,294,unknown,840,1,165,0,4,1,9,0,0,180,29
MuZemike,2009-09-07 19:09:00,1,42,71,21520,7594,1060,3968,178,24,63,54,5357,750,98,30,1,1,2342,male,465,10,14,0,0,1,1,0,0,26,30
MZMcBride,2009-08-27 18:43:00,1,3,779,26695,8878,1299,6620,37,69,2420,684,2976,901,26,139,0,0,2646,unknown,1550,0,1,0,0,0,0,0,0,1,125
Accdude92,2009-10-20 17:23:00,0,0,0,623,4,40,351,0,0,0,0,218,2,0,0,0,0,8,unknown,342,0,0,0,0,0,0,0,0,0,12
