@relation '../Data/19_frequency-weka.filters.unsupervised.attribute.Remove-R1-2,4-5,7-8,11-14,18-20,23-26,28,31-36,41-weka.filters.unsupervised.attribute.Remove-R16-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1,9'

@attribute user_talk_edits numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute isSuccessful {1,0}
@attribute template_edits numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric

@data
451,0,2,177,21,0,0,0,0,49,0
36,0,8,30,14,0,0,8,0,2,0
99,0,2,12,5,0,0,0,0,15,0
250,0,130,1420,353,1,0,0,17,104,0
34,1,8,59,3,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0
148,1,463,714,226,0,0,12,22,10,3
17,0,2,22,12,0,0,0,11,99,0
40,7,13,99,10,1,0,0,2,121,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
79,0,20,117,82,0,0,1,8,81,0
26,0,34,233,17,0,0,0,11,27,0
634,4,3,1413,261,0,0,35,1,133,4
191,0,5,87,384,0,0,5,12,23,0
79,0,32,45,107,0,0,11,6,47,1
1605,7,1190,1777,657,6,0,18,139,504,2
2,0,3,84,30,0,0,1,1,12,0
159,16,155,803,253,16,0,1,46,264,3
61,0,8,68,34,0,0,0,1,3,0
3,0,0,1,13,0,0,0,0,60,0
36,0,9,100,17,0,0,0,1,86,0
338,0,43,303,237,0,0,1,2,97,0
0,0,0,4,7,0,0,0,0,0,0
58,0,168,1074,72,0,0,12,22,37,12
6,0,8,31,34,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0
29,0,6,96,21,1,0,2,0,0,1
48,0,24,6,17,0,0,0,0,28,0
116,0,4,54,71,0,0,0,15,45,0
60,9,5,27,29,0,0,0,5,11,0
57,0,3,785,1019,0,1,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0
48,4,0,64,34,0,0,0,0,107,0
104,2,51,812,24,0,0,12,6,65,3
950,0,4057,5544,1568,0,0,70,593,280,58
0,0,0,0,0,0,0,0,0,0,0
108,0,65,1841,210,2,1,55,14,120,11
64,4,240,884,312,0,1,1,16,77,4
95,3,162,665,462,0,1,8,65,64,13
12,1,31,1284,15,0,1,3,0,21,1
40,9,19,1346,73,2,1,76,2,24,1
60,0,208,6348,276,0,1,3,16,74,0
402,1,227,2811,546,0,1,14,161,78,2
398,8,52,688,781,0,1,15,46,39,5
462,5,113,820,430,0,1,8,12,75,2
248,6,802,1619,471,0,1,1856,150,59,60
372,5,117,5794,335,0,1,282,128,732,307
296,2,1422,1440,583,0,1,51,238,181,1
1979,55,219,3399,848,0,1,2,119,195,0
411,0,85,1066,647,0,1,2,85,70,5
126,1,1015,4157,262,0,1,37,22,117,6
1217,7,163,1976,1352,2,1,257,159,335,24
386,32,677,3079,668,0,1,61,76,472,13
77,1,5,233,24,0,1,0,0,49,0
900,31,323,1197,435,0,1,80,66,252,3
2196,0,128,2950,572,0,1,17,56,74,1
670,0,42,163,503,0,1,2,77,29,0
0,0,0,0,0,0,1,0,0,0,0
136,2,89,672,429,1,1,23,53,17,15
686,105,475,6209,111,4,1,0,19,63,0
621,5,86,1064,287,1,1,37,30,240,23
421,4,2906,11279,561,2,1,9,477,936,51
208,0,65,64,32,0,1,41,58,6,4
1210,56,4138,1467,663,6,1,247,243,359,81
484,11,439,7177,410,0,1,1636,130,290,115
1168,11,196,2741,616,0,1,25,17,296,2
1649,9,135,4050,714,0,1,89,108,209,33
379,3,183,1088,288,0,1,17,68,21,3
900,0,1035,1814,317,0,1,3,11,9,0
2054,4,1055,6091,636,0,1,3,58,110,2
0,0,0,0,0,0,1,0,0,0,0
15866,16,830,19831,1502,3,1,57,25,759,4
1383,1,131,4152,1138,0,1,84,206,104,3
750,0,2497,1943,428,0,1,51,175,21,12
1062,1,994,9203,363,0,1,2824,118,128,404
240,3,21,1751,436,0,1,1,2,45,2
1746,6,148,1419,876,0,1,5,136,103,5
1240,2,154,712,1131,0,1,53,101,142,4
3220,1,137,3107,592,0,1,36,21,664,12
2637,1,47,2635,645,0,1,4,23,104,0
1024,7,139,3562,682,0,1,5,41,391,2
467,2,374,1566,2144,0,1,14,79,37,10
1900,27,2177,4087,450,2,1,19,97,77,8
96,22,51,2189,1401,0,1,13,59,117,0
105,0,48,1128,141,0,1,27,53,53,4
402,8,568,1969,692,0,1,51,134,223,3
629,9,373,904,1428,4,1,234,498,523,111
939,0,1168,2698,462,0,1,6,202,169,2
1188,0,247,3448,531,0,1,6,23,238,27
1,0,0,0,0,0,1,0,0,0,0
558,17,549,3593,1094,0,1,161,267,562,20
675,7,735,1004,882,0,1,5,280,275,13
383,15,1059,9336,199,0,1,126,243,69,33
510,9,1153,11001,970,2,1,279,108,199,607
755,30,3545,5607,379,1,1,90,396,224,58
1811,54,454,4899,362,5,1,0,66,642,2
780,14,1037,4560,958,10,1,26,193,361,16
651,57,489,4509,1997,3,1,366,234,229,81
197,7,453,1101,187,0,1,21,27,50,6
1243,72,2161,11020,838,4,1,179,604,396,160
2590,24,798,6820,1198,0,1,337,233,636,91
832,27,186,2058,736,0,1,70,43,285,14
542,33,1281,3943,962,4,1,203,414,448,38
412,12,236,6696,735,1,1,32,60,139,60
29,0,29,298,17,0,1,7,12,6,2
699,2,231,1133,495,0,1,11,128,110,10
1204,32,433,3109,829,1,1,51,167,81,33
3225,154,5273,10120,1284,27,1,763,689,2750,245
1238,1,145,1705,401,1,1,27,41,87,0
2092,0,5924,2979,550,64,1,37,102,234,263
367,18,3021,3675,523,13,1,157,63,405,47
1072,7,559,2305,1216,0,1,122,1081,300,53
677,11,224,3827,550,0,1,163,39,230,39
1717,0,491,1855,1470,0,1,8,605,227,1
623,13,249,2520,322,0,1,29,180,218,9
261,1,10,469,70,0,1,1,22,50,0
295,1,133,1025,333,0,1,11,45,54,4
499,0,427,729,811,0,1,0,158,32,0
578,0,839,6106,135,2,1,8,96,209,2
590,0,140,434,515,0,1,0,89,86,2
0,0,0,0,0,0,1,0,0,0,0
4249,0,372,4206,1116,0,1,79,32,783,17
91,0,127,2801,219,0,1,359,14,147,29
3551,574,66,10313,1121,1,1,25,56,1180,2
266,29,432,1624,143,0,1,40,0,275,0
471,0,108,1396,426,0,1,30,72,73,0
0,0,0,0,0,0,1,0,0,0,0
4117,167,486,7369,1338,0,1,72,45,186,13
4366,0,158,6095,756,1,1,6,23,292,1
677,1,78,1316,227,0,1,14,36,41,3
104,11,69,640,128,0,1,18,7,160,3
396,20,209,1439,370,0,1,37,22,55,16
5122,5,719,3700,1225,0,1,35,1073,976,6
1125,10,835,3062,630,3,1,92,148,290,33
754,0,496,994,1569,2,1,0,428,47,21
2415,4,340,7123,1854,3,1,460,105,289,59
756,0,132,472,851,0,1,4,306,60,2
1498,5,310,2613,1579,0,1,29,57,413,10
778,91,6,314,360,7,1,18,17,119,1
767,1,2031,1857,369,0,1,29,155,141,12
1279,5,185,1840,506,0,1,44,94,84,25
344,0,530,5073,220,0,1,80,82,204,6
372,4,112,1098,715,0,1,2,25,58,20
5685,27,221,12042,741,2,0,43,74,1374,9
3189,1,172,2519,1000,0,0,70,80,1258,135
287,0,92,876,192,0,0,2,68,36,0
1032,1,1245,48877,2100,0,0,72,351,322,1
1614,3,55,1432,293,0,0,2,11,117,0
2,0,0,0,2,0,0,0,0,0,0
485,2,39,450,62,0,0,9,4,102,0
14,0,11,34,4,0,0,1,1,7,0
10,0,0,12,31,0,0,0,1,15,0
54,0,3,56,23,0,0,0,0,5,0
938,3,298,2180,200,0,0,9,32,993,2
26,1,81,497,22,0,0,50,1,45,2
3701,23,852,11943,1670,0,0,5561,439,1043,1810
7,0,41,38,6,0,0,0,0,0,0
658,0,160,436,267,0,0,0,8,97,0
326,1,32,461,287,0,0,0,9,76,0
662,3,285,486,782,0,0,61,36,252,6
2543,6,1922,7792,1980,1,0,334,238,77,286
2,0,0,6,6,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1443,6,5859,8204,2494,14,0,718,2124,679,314
36,3,12,52,31,0,0,12,12,9,0
1813,20,324,2798,651,2,0,9,37,185,5
10,0,0,24,12,0,0,0,0,30,0
3,15,2,325,4,0,0,16,0,8,0
0,0,0,0,0,0,0,0,0,0,0
973,0,326,1906,1339,0,0,35,15,165,133
1431,32,97,1217,904,0,0,7,148,151,26
183,144,1741,7659,1451,0,0,127,131,1073,126
82,0,174,461,114,0,0,0,19,4,0
330,43,223,37550,350,0,0,62,82,288,28
5391,4,138,5465,711,0,0,37,6,281,5
1186,173,2470,5692,1445,283,0,2080,487,1326,333
7,0,1,4,6,0,0,0,0,0,0
370,0,35,108,156,0,0,25,22,61,137
1462,2,260,3098,476,0,0,7,119,357,26
430,138,2282,8413,521,56,0,462,46,225,25
1907,4,976,4468,1152,0,0,25,456,40,1
0,0,0,0,0,0,0,0,0,0,0
2944,607,420,3286,630,0,0,7,11,309,0
0,0,0,0,0,0,0,0,0,0,0
632,8,207,900,126,0,0,25,4,971,26
341,7,93,422,279,0,0,26,33,162,17
1069,95,90,1541,425,2,0,15,27,77,6
4379,14,644,5937,3857,2,0,234,996,391,94
0,0,0,0,0,0,0,0,0,0,0
207,0,60,1089,104,0,0,28,21,131,7
0,0,0,0,0,0,0,0,0,0,0
1532,0,77,1118,786,0,0,10,31,142,1
1492,3,899,1597,293,0,0,2,16,92,4
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
66,2,61,2130,52,0,0,11,0,122,4
0,0,1,309,7,0,0,0,0,1,0
58,0,0,44,15,0,0,0,3,86,0
302,0,99,506,149,0,0,24,88,17,10
4961,21,1369,2969,1405,62,0,693,396,638,198
0,0,0,1,5,0,0,0,0,0,0
4148,670,99,1979,2648,0,0,174,128,1395,8
0,0,0,0,0,0,0,0,0,0,0
111,0,15,128,20,0,0,0,0,165,0
1187,24,401,797,1144,0,0,5,500,70,96
39,1,62,156,19,1,0,19,4,40,6
27,0,30,182,34,0,0,3,12,52,0
497,1,671,1960,546,0,0,2,44,7,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
315,0,193,245,136,0,0,1,37,243,0
8865,1205,4619,22900,2848,1,0,839,169,252,164
0,0,0,0,0,0,0,0,0,0,0
398,383,1,242,45,0,0,1,1,163,0
11,0,14,78,18,0,0,12,0,2,7
0,0,0,0,0,0,0,0,0,0,0
1158,1,46,1313,185,0,0,13,4,49,1
264,1,166,293,62,0,0,7,11,37,0
163,0,12,29,175,0,0,3,24,31,0
174,4,15,134,48,1,0,0,1,8,0
326,0,185,1653,1166,0,0,0,92,180,0
1478,12574,2699,10696,362,626,0,172,308,571,167
14,92,6,1529,9,0,0,0,0,1,0
83,0,28,1460,115,0,0,1,2,234,0
194,76,228,5922,1592,0,0,377,157,207,10
42,2,41,86,34,0,0,0,7,21,0
98,90,157,1704,60,2,0,151,0,15,19
2452,6,169,2913,1974,1,0,8,72,119,13
754,0,1902,1595,268,0,0,0,103,25,6
237,0,33,105,9,1,0,0,1,41,0
2024,0,231,3959,290,0,0,2,62,218,3
0,0,0,0,0,0,0,0,0,0,0
16,0,19,49,4,0,0,0,0,27,0
156,0,21,343,53,0,0,9,2,20,0
758,1,260,1965,1441,0,0,6,258,431,14
943,2,797,1298,7309,2,0,9,1091,148,10
354,0,17,204,97,0,0,0,1,253,0
14,0,21,47,33,0,0,0,0,17,0
42,8,137,2315,7,0,0,135,0,53,10
1428,2,73,1676,350,0,0,1,6,26,2
8432,922,2844,57878,15691,3,0,588,248,1986,152
711,2,555,3689,399,0,1,0,39,56,0
0,0,0,0,0,0,1,0,0,0,0
70,0,169,753,236,0,1,0,12,61,0
19,0,112,815,49,0,1,0,7,38,0
0,0,0,0,0,0,1,0,0,0,0
4,0,40,270,50,0,1,0,0,4,0
13,0,57,1065,64,0,1,0,5,8,0
343,0,568,12716,192,0,1,0,4,119,0
91,0,166,3618,132,0,1,0,7,66,0
73,0,164,2675,244,0,1,0,14,54,0
34,0,118,937,56,0,1,0,4,10,0
33,0,68,777,18,0,1,0,18,8,0
101,0,138,1998,295,0,1,0,10,49,0
26,0,133,4622,251,0,1,0,10,40,0
116,0,143,1569,135,0,1,0,4,174,0
189,2,406,4201,137,0,1,1,75,50,0
7303,37,3739,10488,3492,69,0,2462,1332,1429,701
282,8,840,3840,395,0,1,124,82,227,33
310,0,127,774,241,0,1,3,24,7,4
946,5,73,3118,63,1,1,2,2,13,1
730,7,851,10361,761,0,1,33,123,190,7
1837,4,594,9548,2135,0,1,7,180,49,9
2042,1,4490,10688,136,0,1,53,31,103,40
886,1,990,753,167,0,1,9,97,100,20
2249,1032,6526,8329,1076,3,1,229,191,971,3
1674,3,443,26855,581,2,1,1994,75,140,6
212,0,1344,717,582,0,1,15,48,22,8
1095,1,180,3513,216,0,1,13,34,74,8
6182,624,1611,19071,1619,0,0,158,263,1432,10
781,6,61,1134,1584,0,0,31,19,87,0
941,82,585,3225,1703,0,0,130,75,319,48
130,1,118,10290,268,0,1,27,2,126,2
1185,0,203,6071,589,0,1,20,48,20,2
3464,3,113,13521,2732,0,1,30,5,381,0
31,0,66,2609,272,0,1,19,20,2,6
102,2,110,2409,172,0,0,5,27,88,17
76,2,277,2136,114,0,1,27,11,59,4
273,2,82,2190,186,0,1,0,7,137,0
709,0,108,3963,598,0,1,5,15,50,8
94,302,97,9493,295,0,1,201,7,194,3
571,0,202,3518,1113,0,1,3,1,94,25
42,10,120,2109,330,0,1,24,17,110,23
9,0,153,696,24,0,1,0,22,5,0
277,47,86,1120,310,0,1,21,34,32,10
468,2,277,2486,628,0,1,11,33,76,0
33,0,113,3188,36,0,1,191,6,8,6
56,0,147,2690,35,2,1,151,6,18,2
292,11,37,532,163,0,1,4,8,22,0
33894,15,932,39950,1984,4,1,66,31,625,5
14649,22,882,21249,2066,0,1,51,17,581,9
11072,15,249,11425,1128,1,1,36,24,428,8
1208,3,118,1105,743,0,1,372,144,525,143
530,7,799,7515,549,0,1,535,149,677,170
75,0,127,555,9,0,1,0,2,23,0
9,0,57,148,13,0,0,2,2,69,0
10,0,1,9,7,0,0,0,0,12,0
36,0,1,91,9,0,0,0,0,61,0
0,0,0,0,12,0,0,0,0,0,0
534,0,70,1460,89,0,0,0,12,1094,0
84,1,6,120,19,0,0,5,0,100,0
13,0,15,418,26,0,0,0,0,1,0
12,43,9,243,11,0,0,0,0,2,0
5,0,0,1,12,0,0,0,1,24,0
105,10,75,282,54,1,0,2,2,196,0
3,0,5,58,8,0,0,2,0,12,0
0,6,0,51,4,0,0,0,0,0,0
149,0,268,1219,13,1,0,36,0,1366,0
14,0,1,29,16,0,0,1,0,16,0
7,0,5,100,26,0,0,0,0,0,0
3,0,2,39,10,0,0,0,0,5,0
713,21,241,830,552,2,1,25,278,288,11
0,0,0,0,0,0,0,0,0,0,0
26,0,3,18,37,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0
4,1,5,63,6,0,0,0,0,0,0
2846,4,151,3650,439,0,0,4,10,167,0
79,0,1,21,11,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0
1099,0,181,2154,586,0,1,13,60,140,1
138,2,99,685,276,0,1,230,68,59,62
589,2,179,657,404,0,1,20,78,205,16
75,7,302,3571,312,3,1,11,33,79,16
1541,1,295,2689,1043,0,1,30,37,130,3
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
1794,0,347,2235,2769,0,1,23,507,402,1
5,0,0,2,14,0,0,0,0,0,0
20,1,9,41,17,0,0,1,0,39,0
1956,26,735,6663,1065,2,0,2029,337,541,102
347,3,310,1445,469,0,0,169,96,34,9
5057,15,130,9273,918,0,0,20,41,299,0
240,188,31,1904,36,6,0,0,0,1549,0
2132,63,626,9651,1798,2,0,555,147,1745,59
41,3,4,45,11,0,0,0,0,3,1
2317,8,485,3132,986,1,0,75,349,539,40
76,6,9,395,25,0,0,0,2,171,0
0,0,0,0,0,0,0,0,0,0,0
439,637,162,336,721,28,0,7,76,36,2
53,7,76,612,31,0,0,7,2,85,0
12069,2,161,10513,423,0,0,36,19,145,5
0,0,0,0,0,0,0,0,0,0,0
205,0,20,144,20,0,0,0,10,43,0
2483,3,67,2163,603,0,0,4,16,141,0
187,3,18,93,93,0,0,2,5,18,1
210,114,56,767,326,4,0,114,24,7,24
1,0,0,43,17,0,0,0,0,2,0
2724,2,165,3046,277,0,0,10,5,187,2
157,0,16,179,21,0,0,0,0,60,0
370,3,312,1319,140,1,0,24,62,47,2
1091,20,249,2347,398,0,0,101,24,48,58
42,16,34,139,34,0,0,4,7,371,0
210,0,47,316,274,0,0,0,14,54,0
1028,3,103,1430,636,0,0,1105,47,21,0
0,0,0,0,0,0,0,0,0,0,0
89,4,116,26466,43,0,0,135,23,258,1
92,1,6,35,53,0,0,0,0,14,0
44,0,16,70,53,0,0,4,12,8,1
1,0,3,11,5,0,0,0,0,2,0
0,0,0,13,10,0,0,0,0,45,0
1607,22,967,4669,1383,1,0,117,148,78,66
46,0,87,268,34,0,0,0,2,11,0
1464,0,290,1321,383,0,0,0,39,59,2
65,1,26,116,28,1,0,0,0,86,0
4,0,9,243,6,0,0,24,0,6,0
1788,8,76,1803,288,1,0,7,14,207,0
9,0,1,3,10,0,0,1,2,35,0
3,0,0,13,7,0,0,0,0,0,0
515,18,487,3091,365,0,0,78,517,968,55
0,0,0,0,0,0,0,0,0,0,0
2929,6,1558,5825,1523,0,0,53,332,70,4
1216,0,106,1194,404,0,0,3,23,313,34
582,1,2000,2229,363,63,0,329,209,1079,136
659,66,280,3948,467,1,0,95,26,64,12
1082,14,415,733,1847,2,0,17,612,158,4
0,0,0,0,0,0,0,0,0,0,0
1327,14,71,1683,252,0,0,0,4,239,0
449,4,10,527,61,0,0,8,4,128,0
581,0,1,1358,14,0,0,0,1,13,0
2,0,0,4,4,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0
221,0,67,2348,85,0,0,10,23,2,0
647,0,383,3419,646,0,0,26,46,143,39
663,12,325,1210,268,0,0,6,12,333,5
25,2,11,38,12,0,0,0,1,21,0
254,4,47,665,74,0,0,0,5,150,0
287,2,9,113,34,0,0,3,0,132,0
0,0,0,0,0,0,0,0,0,0,0
219,6,186,2257,165,1,0,11,8,1686,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
998,2,498,1538,479,0,0,11,28,74,5
385,1,70,923,409,0,0,0,26,20,0
175,1,37,302,200,0,0,4,17,32,1
24,0,2,49,17,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0
72,5,22,417,38,0,0,12,11,107,3
509,102,2467,2054,2084,0,0,119,378,204,140
3680,13,443,17995,468,1,0,78,174,321,34
533,9,241,2765,211,0,0,26,3,60,8
151,0,19,65,76,0,0,3,6,104,0
29,0,0,21,16,0,0,0,0,3,0
529,6,133,758,813,0,0,7,82,63,11
0,0,0,0,0,0,0,0,0,0,0
1015,21,183,2362,673,0,0,29,27,124,2
49,6,97,1093,54,0,0,0,28,412,0
65,0,21,21,10,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0
227,47,250,1227,216,0,0,10,13,91,1
310,0,136,359,480,0,0,6,161,13,0
0,0,2,0,3,0,0,0,0,4,0
22,61,33,2102,89,0,0,16,8,0,3
1140,1,38,537,415,0,0,39,22,39,2
6649,11,459,11949,1476,0,0,47,100,359,6
478,6,19,116,408,0,0,13,11,126,1
18,0,7,35,5,0,0,0,0,0,0
10,0,2,17,7,0,0,0,0,2,0
85,1,51,79,17,1,0,0,0,94,0
213,5,84,367,82,0,0,25,2,219,5
91,2,44,2069,96,0,0,43,8,99,1
11,0,0,13,16,0,0,0,0,27,0
652,0,55,674,156,0,0,1,14,58,0
726,0,49,396,143,0,0,1,7,166,0
0,0,0,0,0,0,0,0,0,0,0
954,1,32,1374,192,0,0,4,4,510,2
170,0,158,1234,259,0,0,29,29,115,8
0,0,0,3,5,0,0,0,0,1,0
18,0,11,17,37,0,0,1,6,30,0
190,1,4,81,15,0,0,0,0,166,0
1594,0,461,2396,654,0,1,8,13,91,3
4829,8,218,5955,610,1,1,13,12,179,0
0,0,0,0,0,0,1,0,0,0,0
1088,11,364,3617,365,0,1,40,57,34,42
876,22,1225,6142,713,0,1,101,75,146,29
1328,1,156,1051,810,0,1,21,241,65,2
425,0,82,133,1004,0,1,37,176,180,55
409,0,338,605,497,0,1,1,23,153,7
842,0,504,3607,301,0,1,52,109,394,5
1068,28,248,3389,1085,1,1,37,196,32,0
1466,3,163,1609,587,2,1,34,76,97,3
1762,2,2491,5582,1116,0,1,0,82,497,4
155,0,100,407,287,0,1,1,25,3,0
154,2,286,1899,380,0,1,10,34,120,3
268,4,338,4548,2227,0,1,17,42,118,1
82,0,27,494,576,0,1,1,34,6,0
187,19,561,8085,454,0,1,76,19,666,0
0,0,0,0,0,0,1,0,0,0,0
9,5,5,716,12,0,1,1,0,0,0
82,1,54,1150,229,0,1,26,2,137,8
16,0,23,144,46,0,1,0,20,35,0
291,5,634,1520,533,0,1,18,10,124,2
226,2,41,2960,256,0,1,53,26,75,9
1928,0,223,1831,867,0,1,17,60,20,3
214,7,301,1311,332,0,1,32,132,12,9
87,7,55,859,147,0,1,2,1,34,0
123,97,141,6148,628,0,1,44,1,41,2
231,12,84,3839,57,0,1,6,2,230,0
152,0,290,996,97,0,1,0,29,47,3
154,6,100,717,585,0,1,3,11,9,1
240,3,95,589,589,0,1,15,92,185,8
8,1,29,1665,49,0,1,11,12,6,0
360,0,416,3471,2560,0,1,18,113,116,0
486,30,322,2428,542,0,1,4,121,31,31
389,7,108,1415,679,0,1,36,89,314,28
1611,1,164,4379,488,0,1,6,7,141,1
312,4,86,526,196,0,1,10,5,48,2
1334,5,183,1418,160,4,1,3,15,386,9
381,1,391,1246,428,0,1,0,33,43,1
322,0,509,1873,787,0,1,0,135,321,0
217,5,399,5688,678,2,1,181,143,187,33
1158,29,66,1195,227,0,1,1,14,20,1
242,0,189,472,470,0,1,30,146,188,16
217,12,240,3033,223,3,1,4,133,83,1
241,15,518,1766,227,1,1,34,43,352,27
349,7,99,1856,326,0,1,29,24,52,12
134,8,333,1863,430,2,1,17,132,83,11
204,2,24,7633,3045,0,1,29,103,64,3
207,124,152,1521,222,21,1,1,14,114,2
275,1,1866,2617,375,0,1,88,120,113,0
223,1,99,505,172,0,1,10,26,162,2
893,1,38,873,217,0,1,0,7,140,0
154,0,210,1673,410,0,1,13,44,90,4
297,0,278,3359,618,0,1,11,26,128,10
0,0,0,0,0,0,1,0,0,0,0
572,0,59,4927,574,0,1,5,34,102,0
459,0,159,3081,397,0,1,4,31,24,2
28,7,50,611,72,0,1,12,16,38,10
38,23,86,1772,71,0,1,31,63,376,2
2325,7,130,4703,3797,0,1,0,20,142,0
107,24,66,3151,603,0,1,89,27,43,4
1083,6,106,4718,394,0,1,26,6,152,3
139,0,184,2352,188,0,1,40,26,47,13
226,18,166,511,229,0,1,6,46,69,7
256,26,149,1738,422,0,1,4,24,53,0
226,30,188,1421,590,0,1,23,60,21,36
350,1,881,2267,192,0,1,3,15,177,0
274,9,284,1221,1797,0,1,15,56,149,11
431,1,129,1164,232,0,1,24,59,140,1
1378,5,730,2986,441,0,1,2,72,153,1
333,1,394,1305,252,2,1,31,71,32,6
319,15,152,2419,1664,1,1,13,15,132,2
181,0,324,16693,734,0,1,62,60,307,0
222,0,133,1443,431,0,1,1,19,91,3
242,3,95,932,532,2,1,3,14,155,1
1071,2,1175,3677,491,0,1,2,150,48,1
133,2,131,1161,71,0,1,3,3,11,0
48,9,185,7804,147,0,1,35,22,95,71
326,2,94,2485,94,0,1,28,2,36,2
422,0,292,1215,183,0,1,10,64,29,0
450,6,84,529,391,0,1,9,8,31,0
46,0,120,1842,804,0,1,9,49,208,5
159,0,447,6224,179,1,1,8,12,56,2
0,0,0,0,0,0,1,0,0,0,0
233,0,268,859,884,1,1,21,210,122,3
125,3,74,1618,81,0,1,66,9,179,7
2233,0,190,4261,766,0,1,62,32,171,0
497,6,324,1209,715,0,1,70,51,123,0
546,13,118,1410,108,0,1,20,4,160,3
1656,1,1099,8815,1491,0,1,37,447,315,61
126,2,84,1173,44,0,1,11,5,30,0
364,2,65,806,261,0,1,2,6,125,2
200,2,568,3307,408,0,1,72,69,51,12
485,15,200,1835,267,0,1,69,31,48,12
1054,1,622,367,334,0,1,217,98,52,58
225,5,294,3369,613,0,1,83,158,178,58
406,1,1025,3880,1126,0,1,102,63,134,96
197,4,353,3112,1462,0,1,254,129,177,1
56,0,256,661,152,0,1,2,9,34,0
1132,0,33,787,149,0,1,4,3,318,5
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
21,38,1,241,5,0,0,18,0,28,0
0,0,0,0,0,0,0,0,0,0,0
1235,3,32,550,1047,0,1,8,25,90,4
474,0,28,194,475,0,1,1,7,7,0
177,23,44,260,975,2,1,1,83,72,3
0,0,0,0,0,0,1,0,0,0,0
220,1,449,430,87,0,1,37,7,86,47
0,0,0,0,0,0,1,0,0,0,0
517,29,2078,10681,1393,1,1,25,722,193,10
478,0,432,2666,759,0,1,3,69,42,15
275,5,305,2983,215,0,1,38,9,327,6
1092,52,1794,2405,771,0,1,96,182,331,116
0,0,0,0,0,0,1,0,0,0,0
490,10,1651,4214,636,0,1,87,79,125,35
138,2,53,2980,79,0,1,420,96,82,36
154,19,172,2407,77,0,1,68,26,102,5
263,92,800,6926,529,0,1,281,245,235,38
1421,3,546,5038,2100,0,1,161,124,307,17
1930,15,650,3548,1438,0,1,300,399,730,256
320,4,584,7269,506,0,1,9,7,28,2
216,8,1004,2760,549,3,1,220,118,175,38
1998,1,70,1875,769,0,1,32,74,134,6
213,26,1229,7806,218,1,1,18,189,8,2
1565,3,1246,3468,2210,1,1,14,216,1166,12
552,15,118,809,117,0,1,14,13,72,8
947,22,315,1891,482,1,1,386,209,1699,188
1769,5,1005,3756,282,0,1,10,90,110,2
430,8,502,1315,760,0,1,17,111,244,155
752,0,1064,2901,1912,0,1,54,437,277,10
718,0,419,2446,1952,0,1,2,83,536,1
2272,3,2026,9966,479,0,1,584,543,562,45
2894,15,716,5722,1098,0,1,36,189,250,17
539,5,201,1144,734,0,1,5,53,111,7
0,0,0,0,0,0,1,0,0,0,0
74,0,41,462,145,0,1,0,2,11,27
2143,164,73,2091,1174,1,1,7,15,115,1
391,19,70,425,256,0,1,0,28,55,10
681,14,281,2442,2747,0,1,58,494,89,22
561,23,1081,2845,947,0,1,8,105,168,46
349,35,529,3466,197,3,1,1,61,249,12
2786,20,135,7240,697,0,1,33,28,226,0
167,0,91,382,115,0,1,10,122,244,1
459,1,17,324,125,0,1,11,13,137,2
827,50,1310,3487,227,8,1,101,229,256,38
3313,7,131,4361,362,0,1,6,8,118,0
763,34,2667,4439,399,0,1,1,161,117,5
3193,55,171,1439,2544,1,1,42,101,134,29
509,8,248,2362,192,0,1,3,16,99,3
246,22,435,5037,362,1,1,90,36,20,23
568,22,3166,7028,567,2,1,44,41,390,5
269,1,212,3938,265,0,1,118,23,26,195
2553,56,3262,7691,3681,2,1,296,3820,1098,360
1575,19,2641,5241,750,2,1,12,262,320,2
142,22,112,4283,230,0,1,27,3,144,4
1015,1,295,1981,816,0,1,46,24,34,1
259,0,1217,2135,320,0,1,29,101,140,15
702,0,67,614,182,1,1,2,12,113,1
